0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221,222,223,224,225,226,227,228,229,230,231,232,233,234,235,236,237,238,239,240,241,242,243,244,245,246,247,248,249,250,251,252,253,254,255,256,257,258,259,260,261,262,263,264,265,266,267,268,269,270,271,272,273,274,275,276,277,278,279,280,281,282,283,284,285,286,287,288,289,290,291,292,293,294,295,296,297,298,299
0.0001704,0.0099323,0.0016067,-0.0292905,-0.0026681,-0.0529722,0.012542,0.0095038,0.0542186,-0.0651247,0.0769655,-0.0972196,-0.0071668,-0.1184085,-0.0179171,0.0482982,-0.0387944,0.1090605,0.0097375,-0.0941036,0.0208773,-0.0296021,0.047675,0.0260187,-0.0221237,0.0632551,-0.0529722,0.0638783,0.0372364,-0.1177853,-0.0791468,0.0401966,0.1146693,0.0482982,-0.0247723,0.0928572,-0.0055699,-0.0386386,-0.0319391,0.0458054,0.0018891,0.0075174,0.1022053,0.0582695,0.0303811,0.0294463,0.0264861,-0.0426894,0.0305369,0.0532838,0.0059983,-0.0089196,-0.0032913,0.0356784,-0.0258629,0.0573347,0.0266419,-0.0188519,0.0545302,0.0053751,0.0278883,0.0288231,0.0294463,-0.0311601,-0.0076342,-0.0660595,-0.0038755,0.046117,0.0197867,-0.0045961,0.0897412,0.0218121,-0.0679291,0.0149569,-0.0319391,-0.0433126,0.0238375,-0.086002,0.0241491,-0.0176055,-0.0064268,-0.1215246,0.0535954,-0.1246406,0.0176834,0.0713567,-0.0020059,0.0247723,0.0648131,-0.0334972,-0.0099712,0.1127997,0.049233,-0.0401966,-0.0071668,-0.1215246,0.0997125,0.0679291,0.0629435,-0.1433367,-0.0294463,-0.0941036,0.0707335,-0.0082574,0.0442474,0.0235259,-0.0353668,-0.0959732,0.041443,-0.0557767,0.0044014,0.0239933,0.09535,-0.0243049,0.0311601,-0.0810164,-0.0277325,-0.0314717,-0.0143337,0.0320949,-0.053907,0.0341204,-0.034432,-0.1140461,-0.0114514,-0.0103607,0.0517258,-0.0373922,-0.047675,0.0074005,-0.132119,0.0091143,-0.0822628,-0.0210331,-0.0153464,-0.0598275,0.0162812,0.0250839,-0.0241491,0.1022053,0.0225911,-0.0347436,-0.0096986,0.0489214,0.0285115,0.0281999,-0.0064268,-0.0532838,-0.0283557,0.0022981,0.1558007,0.0244607,0.0213447,-0.0138663,-0.0769655,-0.0310043,0.0238375,-0.1034517,-0.1003357,-0.0278883,-0.0261745,0.0074395,0.0816396,-0.0339646,0.0363016,-0.0150348,-0.0154243,-0.1377278,0.010906,0.0052972,-0.0191635,-0.0582695,-0.0113735,-0.0274209,-0.018774,0.0381712,0.0426894,-0.0119188,-0.0573347,0.0274209,-0.0841324,-0.0107502,-0.0070889,0.0303811,0.033653,-0.0520374,0.0847556,0.0567115,-0.0757191,0.0504794,-0.0127757,-0.0182287,0.0482982,0.0486098,0.0866252,-0.0682407,0.0058036,-0.0158917,-0.0847556,-0.033653,0.0158917,-0.1769896,-0.0928572,-0.0306927,-0.0303811,-0.013321,-0.0822628,-0.0199425,0.0299137,-0.0066994,-0.0791468,0.0144116,0.0498562,-0.0557767,-0.0439358,0.049233,-0.125887,-0.0532838,0.0660595,0.0495446,0.0666827,0.086002,0.1040749,-0.0395734,0.0052583,-0.0161254,0.0990892,-0.0103607,0.1090605,-0.0317833,0.0132431,-0.0978428,0.0154243,0.0663711,-0.1308726,-0.0230585,0.0350552,-0.0853788,0.0729147,-0.0325623,0.0585811,-0.0779004,0.0707335,0.0641899,0.0990892,-0.0685523,-0.010906,0.0822628,0.0081016,0.0244607,-0.0377038,0.0769655,-0.0306927,-0.0372364,-0.0266419,0.0757191,-0.0353668,0.0215005,-0.1389742,-0.0010614,-0.0408198,-0.0020838,0.0086859,0.0903644,-0.0133989,0.0255513,0.03599,-0.0872484,-0.0841324,0.0651247,-0.0272651,0.000611,-0.0651247,0.0218121,-0.0208773,-0.0433126,-0.0082185,-0.1265102,-0.009387,0.138351,0.0192414,0.0010906,0.0557767,0.0205657,-0.0126978,-0.0233701,-0.0479866,0.0081795,0.0928572,0.0835092,-0.0741611,0.0363016,-0.0810164,0.0560883,0.0604507,0.0847556,0.0529722,0.0909876,-0.0520374,0.0193972
-0.0285731,-0.0260957,-0.0142866,0.0819207,-0.0512004,0.0594586,-0.002911,0.0779568,0.0404649,0.012222,0.0353448,-0.1565742,-0.0561553,-0.1367547,-0.0723413,0.0205628,-0.1076861,0.0766355,-0.1314695,-0.0465759,0.0025187,-0.026426,0.0977763,0.0459152,-0.0621012,-0.043603,-0.03551,0.08126,0.1493071,0.0022916,-0.1083467,0.0018168,0.0285731,-0.0027665,0.0001742,0.1235417,0.1090074,0.0521914,0.069038,0.0584676,0.0244441,-0.0422817,0.015195,0.0924911,-0.0090014,-0.0312158,-0.0462456,0.039639,0.0170118,0.0205628,-0.0270867,-0.0136259,0.0782871,0.0528521,-0.0439333,-0.0445939,0.0202324,-0.0938124,0.109668,0.0439333,0.0007639,0.0105704,-0.0320416,-0.0040671,-0.0056981,-0.1334515,0.0007948,0.0237834,-0.0624315,0.0597889,0.0654044,-0.0417862,-0.009662,0.0163511,0.0227925,-0.0090427,0.0459152,-0.0601192,-0.0361706,0.0018581,-0.0505398,-0.0769658,0.0518611,-0.0318764,-0.0455849,0.0214712,-0.0805994,0.0394739,0.0242789,-0.0660651,-0.008671,0.020315,0.0340235,-0.1017402,-0.0792781,0.018746,0.0160208,-0.0210582,0.0898485,-0.0977763,-0.054834,-0.1123106,-0.0126349,-0.0127175,0.0786174,-0.0118091,-0.0064826,-0.0043768,0.0305551,-0.053843,-0.0247744,-0.0581373,0.0730019,0.069038,0.0035304,-0.0021265,-0.0597889,-0.0789478,-0.0317112,-0.0325371,0.0373268,-0.1288269,-0.1030615,-0.1050435,-0.0551643,-0.0267564,0.0137085,-0.068047,0.029399,0.0378223,-0.1288269,-0.0154427,-0.0315461,0.1103287,-0.0072672,0.0905092,0.0931518,0.0749839,0.033528,0.0012645,0.0219666,-0.0667257,0.0322067,0.0234531,0.0865453,0.0241138,-0.0683774,-0.005822,-0.0663954,0.0049136,0.0845633,-0.0422817,-0.0206453,0.0149472,-0.0561553,-0.0171769,-0.0634225,-0.0541734,0.0227925,-0.0432726,-0.0693683,-0.0020749,0.0769658,0.0114788,0.0134608,-0.0216363,0.043603,-0.0219666,-0.036501,0.0574766,-0.0512004,0.0159382,0.0224621,-0.0038813,-0.0581373,-0.0561553,0.0792781,0.0394739,-0.0180027,0.0713503,-0.0404649,-0.0239486,0.0295641,0.053843,0.0502095,0.0037368,-0.0003136,0.0251047,-0.0032207,0.1506284,-0.0001168,0.0323719,0.0061936,0.0232879,0.0389784,0.0647438,-0.0249396,-0.0660651,-0.1037222,-0.0378223,0.0075149,-0.1222204,-0.0113136,0.0138737,-0.0412907,-0.0667257,0.0175898,0.0209757,0.0482275,-0.0677167,-0.0802691,0.0113962,-0.0282428,-0.0746535,0.0140388,0.0049549,0.0525217,-0.0630921,0.1473251,0.0845633,0.0465759,0.0003716,0.054834,-0.0858846,0.07102,0.00224,0.04063,0.1017402,0.0541734,-0.0214712,0.1334515,-0.0531824,-0.0660651,0.0872059,-0.0756445,-0.1123106,0.0561553,0.0796084,0.0221318,0.096455,0.11165,-0.0004129,0.0030762,0.0236183,0.0730019,-0.0621012,0.0060697,0.0343538,-0.0139562,0.0104465,-0.0640831,0.0152775,-0.0087949,-0.0014349,-0.0267564,0.0056981,0.0013161,0.0398042,-0.0541734,-0.0254351,0.042612,0.1182565,-0.0360055,0.0528521,0.0239486,-0.0393087,-0.0687077,-0.0419513,0.0197369,0.056816,-0.0260957,0.0891879,-0.0072259,-0.0673864,-0.0033239,-0.0766355,0.0097446,0.0368313,-0.0485578,0.0720109,0.0224621,0.0049549,0.0584676,0.0242789,-0.098437,0.0137911,0.0156079,0.0594586,0.0478972,0.0165163,-0.0971157,0.0574766,-0.0488882,0.0371616,0.0072672,0.0786174,0.0495488,0.0819207,-0.0043975,0.0219666
-0.0123308,-0.0051449,-0.0714337,0.0724542,0.0238112,-0.044561,0.1204168,0.038268,0.0938843,0.0198143,0.0187088,-0.0155623,-0.0050386,0.0234711,-0.0704132,-0.0101198,-0.0659911,-0.0438807,-0.0843598,-0.1401461,-0.04235,-0.008504,0.1285806,0.0198994,0.0210899,-0.0578273,-0.1020481,-0.0093969,0.1374248,-0.1000072,0.0459216,-0.0163277,-0.0649706,0.0483028,-0.0571469,-0.0358869,-0.0081213,0.019049,0.0294239,0.1095316,0.038098,0.0261923,0.0496634,-0.0438807,-0.0149671,-0.0748353,0.0884417,0.0571469,0.0693927,-0.0343562,0.0007654,-0.0253419,-0.0206647,-0.0205797,0.0768762,-0.0206647,0.0932039,-0.0979662,0.1040891,-0.0649706,0.0210899,0.0124159,0.0409893,-0.0595281,0.0239813,-0.1449083,0.0527249,0.089122,-0.0812983,-0.0222805,0.0639502,-0.003274,0.0387783,0.0028488,0.0714337,0.0326554,-0.0251719,0.0459216,-0.0966055,0.0408192,-0.0100773,-0.0683722,-0.0268727,-0.0294239,0.0063355,-0.0038268,-0.1306216,-0.0119907,0.0270428,0.0365672,0.000962,0.0653108,0.0167529,0.029764,0.0083339,-0.0083339,0.0017858,0.0690526,0.0084615,-0.0353767,-0.1387854,-0.1034088,0.0150521,0.0222805,0.0500036,-0.0932039,-0.0328255,0.0870811,-0.0432004,-0.0399688,-0.125179,-0.0010949,0.0215151,0.0165828,0.0104174,-0.0792574,0.0039118,-0.1156545,-0.072114,-0.0116505,-0.0066756,0.0663313,-0.1374248,-0.0392885,-0.0622493,-0.0083764,0.0265325,0.0069733,0.0150521,0.0071434,0.065651,-0.0215151,-0.0853803,-0.0452413,0.0588477,-0.0523847,0.0090568,-0.0362271,0.0031465,-0.0037843,-0.0010524,-0.0241514,-0.0314648,0.0358869,-0.0345263,-0.046602,-0.0426901,0.0399688,0.074155,-0.0154773,0.0775566,-0.0049748,-0.0625895,-0.0372476,-0.0574871,-0.0462618,-0.1537525,-0.0452413,-0.0056126,0.0346964,0.0160726,0.0396287,-0.0123308,-0.0170931,0.0836795,0.0124159,0.0059103,0.0598682,0.0642903,0.0294239,-0.0534052,-0.0241514,0.0284034,0.0146269,-0.089122,-0.0925236,0.0836795,0.0608887,-0.0159875,-0.0772164,-0.0476225,-0.0435405,0.0353767,0.0693927,-0.1020481,-0.044561,-0.0309546,-0.0011906,-0.0001874,0.1408264,-0.0167529,-0.0024768,-0.0079087,0.027553,-0.0442208,0.1034088,0.0462618,-0.0164127,-0.029594,0.0141167,0.006378,-0.0517044,0.0120757,-0.0306144,-0.0622493,-0.0130962,0.044561,0.0241514,0.04235,-0.0229608,-0.0816385,-0.0026256,-0.0289136,0.0083339,-0.1877685,0.0268727,0.1068104,-0.0341861,-0.0196443,0.0236411,0.0282333,0.0107576,-0.0221104,-0.1455886,0.0057402,0.0394586,0.0554461,0.0472823,0.0270428,0.0316349,0.0335058,-0.0052087,-0.04235,0.0224506,-0.1122529,0.0751754,0.0333357,0.0406492,-0.0554461,-0.0697329,0.0267026,-0.1190561,-0.1156545,-0.0755156,0.0479626,-0.012671,0.0377578,-0.070073,0.0241514,0.0394586,0.0034866,0.0724542,-0.0160726,-0.0035079,-0.0088442,0.0210049,-0.0102899,-0.0442208,-0.0004863,0.0174332,-0.0517044,-0.0054851,0.0374176,0.0578273,0.1455886,0.0795975,-0.0350365,0.074155,-0.0265325,-0.025512,0.0196443,0.082659,0.1197365,0.0823188,0.1428674,-0.0391184,-0.0052937,0.0309546,0.0350365,0.0217703,0.0248317,0.0595281,0.0829991,0.0209199,0.0761959,0.0007228,-0.0384381,0.0612289,0.0239813,-0.0823188,-0.0462618,0.0404791,0.0547658,0.023301,0.0027425,-0.0105025,0.0489831,0.0435405,0.0033591,0.0884417
0.0040587,0.0671903,-0.0938735,0.0713696,0.0388996,0.0273262,0.0163957,-0.0031345,0.0726555,-0.0414715,0.0265225,-0.1928908,-0.0014668,-0.0977313,-0.00432,-0.0274869,0.0166368,0.0498301,-0.1478829,-0.0044606,0.0707266,-0.0485442,0.0739415,-0.04115,-0.0319877,0.0819786,-0.0951595,0.1202353,0.1356665,-0.0282906,-0.0258795,-0.0649399,-0.0298981,-0.0466153,-0.0337559,0.0430789,-0.0011403,0.0237899,0.0145472,0.1138056,0.0245936,-0.0369707,0.0221824,0.0369707,0.0065101,-0.0406678,0.0691192,-0.0237899,-0.0091623,0.0182443,-0.1099478,0.0281299,0.1131626,0.0459723,0.016235,-0.0443649,0.0536879,-0.1228071,0.1305228,0.0352026,0.072977,0.0700837,-0.0295766,0.0681547,0.0294158,-0.0271655,0.0196106,0.0335951,-0.0633325,-0.0298981,0.1620283,0.0130201,-0.0233076,-0.000658,-0.0758704,0.084229,0.0295766,-0.0350418,0.0003466,-0.0193695,0.0167976,-0.0096044,0.063654,-0.0466153,-0.1099478,0.026844,-0.0906587,0.0331129,-0.0343989,-0.0406678,-0.0462938,0.0114931,-0.0387389,-0.0591532,-0.0707266,-0.0784423,0.0278084,-0.0247543,-0.0855149,-0.0700837,-0.07362,-0.0319877,0.0380959,0.0507946,0.0242721,-0.0906587,0.0469368,-0.0066306,0.0329522,-0.0626895,-0.0308625,0.0466153,0.0562598,0.1028751,-0.0549739,-0.0286121,-0.0164761,-0.0819786,-0.0684762,-0.0310233,-0.0403463,-0.031184,-0.1285939,-0.021861,-0.104161,0.036167,-0.0005149,0.0143061,0.0514375,-0.062368,-0.0114931,0.0111716,-0.0475797,0.0053045,-0.0466153,-0.0078764,0.0049428,0.0249151,0.0353633,0.041793,0.0352026,-0.003898,-0.0790852,0.0096044,0.0533665,0.0655829,-0.0925876,0.0549739,-0.0382567,-0.084229,0.1273079,-0.021861,-0.1517408,-0.0203339,-0.0475797,-0.0382567,0.0187265,0.0118146,-0.0352026,0.0620465,-0.0549739,-0.0059073,0.036167,-0.0406678,-0.0536879,-0.0475797,0.042436,0.0379352,0.0450079,0.0187265,-0.0266832,-0.0202535,-0.0220217,0.0919446,-0.0646184,0.0237899,0.0405071,-0.0691192,-0.0726555,0.0704051,-0.0488657,-0.0195302,0.0171994,0.021218,-0.0086801,0.0434004,0.0639754,0.0893727,0.0614036,0.0462938,0.0215395,-0.0475797,0.0165565,0.0290944,0.0403463,0.0880868,0.0176013,-0.1060899,-0.0681547,0.0597961,0.0145472,-0.072977,-0.0453293,-0.0137435,-0.0009444,0.013422,0.0239506,-0.0273262,0.0276477,-0.1105907,-0.1318087,0.0057867,-0.0614036,-0.0158331,-0.063011,0.0332737,0.030541,-0.1009462,-0.0655829,-0.0055456,0.0401856,0.0482227,-0.042436,-0.0774778,-0.0176817,-0.021861,0.0226647,-0.0119753,0.0694407,-0.0197713,0.063654,0.0169583,-0.0175209,0.009524,-0.0906587,0.0278084,0.1080188,0.0059877,0.0049227,0.0155116,0.1240931,-0.0720126,-0.0111716,0.003677,0.1215212,0.0071128,0.0114127,0.0239506,0.0527235,-0.0543309,-0.0977313,0.0495086,-0.0958024,0.0459723,0.0014768,0.0565813,-0.0723341,0.0307018,-0.0626895,0.0052643,-0.0303803,0.051759,-0.0466153,-0.0176013,0.0118949,0.0777993,-0.0498301,-0.0022705,-0.0893727,-0.0234684,-0.0543309,0.0607606,-0.0276477,0.0610821,0.0384174,0.0090819,-0.0156724,0.0588317,0.0215395,-0.0116538,0.0755489,0.008881,-0.0321485,0.0887298,0.0274869,-0.0430789,-0.0332737,-0.0024312,0.0234684,0.0491872,-0.0678333,0.0594747,-0.0520805,0.0195302,0.0945165,-0.0153509,0.0498301,0.1620283,-0.0906587,0.0184854
0.0171981,-0.0074934,-0.057982,0.054051,-0.0283358,0.0192454,0.0196549,-0.0276807,-0.0051594,-0.0212928,0.0602751,-0.1421706,-0.0075753,-0.0556889,-0.0084352,0.036034,-0.0668267,0.0533959,-0.0628958,-0.0402926,0.0520855,-0.0332496,0.047827,-0.0550338,-0.0299738,0.0671543,-0.0501201,0.1074469,0.1100676,0.0081896,-0.0325944,-0.0275169,-0.0122024,-0.0288272,-0.0330858,0.0026104,-0.0045043,0.0176894,0.0497925,0.1120331,0.0055689,-0.0714129,-0.005057,0.0176075,-0.036034,-0.02981,0.0835334,-0.0235859,-0.0053642,0.0253876,-0.0235859,0.039965,0.0769818,0.0047499,0.0386547,0.0025183,0.0923781,-0.0818955,0.0995849,0.0117111,0.0812403,0.0455339,0.047827,0.0058965,0.0098275,-0.040784,0.0076572,-0.0159696,-0.0520855,0.0010544,0.115964,0.0411115,-0.0655164,0.0271893,-0.0229307,-0.0049342,0.0720681,-0.0406202,0.0527407,-0.0694474,0.0458615,-0.0435684,0.0177713,-0.0910678,-0.1002401,-0.061913,-0.0769818,0.039965,0.0051389,-0.087792,-0.0412753,-0.006265,-0.0217842,-0.0273531,0.0263704,-0.1185847,0.0176075,-0.0082305,-0.0018222,-0.0701026,-0.0707577,-0.0602751,0.0812403,0.0864817,0.0461891,-0.0707577,-0.0072887,-0.0465166,0.0061831,-0.0041562,-0.0533959,0.054051,0.069775,0.0345599,0.032922,-0.0229307,-0.0029278,-0.0969643,-0.0720681,-0.0383271,-0.0743611,0.0138403,-0.1048262,-0.0187541,-0.0327582,0.0194911,-0.0135947,-0.0583096,0.0550338,-0.0851713,-0.051758,-0.0077801,-0.07993,0.0069611,-0.091723,0.0013103,0.0381633,-0.0583096,0.0864817,0.0789473,0.0175256,0.0229307,-0.0589648,0.0537235,-0.0002009,0.0200644,-0.0710853,-0.0185903,-0.0252238,-0.1028608,0.1434809,0.0178532,-0.0701026,-0.0191635,-0.0704301,0.0110559,0.0353789,-0.0504476,-0.0314479,0.0391461,0.0216204,0.009418,0.0809128,-0.0422581,-0.0337409,-0.0041152,-0.0001094,0.0053232,0.0429132,-0.0111378,0.0136766,-0.0442236,0.032922,0.0586372,-0.0792749,0.0173618,0.0615854,0.0081486,-0.1447913,0.0825507,-0.010196,-0.0083124,-0.0393098,0.054051,-0.0191635,0.0039105,0.0943436,0.1434809,0.0153145,0.0339047,-0.0132671,0.0059374,-0.0301375,0.0455339,0.069775,0.0632233,-0.0511028,-0.0796024,-0.0638785,0.0239135,-0.0825507,-0.087792,-0.0786197,-0.0488097,-0.003931,-0.0504476,-0.0379995,0.0612578,0.0884472,-0.0461891,-0.1539636,-0.0157239,-0.0425857,-0.0141679,-0.0560165,0.0425857,0.0871368,-0.0818955,-0.073706,-0.0291548,0.0533959,-0.0126938,0.0030097,-0.0930333,-0.0352151,-0.0589648,0.0766542,-0.0090904,0.095654,-0.091723,0.0054051,0.0198187,-0.0802576,0.0596199,-0.0452063,0.0465166,0.1185847,0.0409478,0.0481546,0.0309565,0.0769818,-0.1008953,-0.0163791,-0.0602751,0.0995849,0.0589648,0.0161334,-0.0011363,0.0265341,-0.07993,-0.0776369,0.0556889,-0.0717405,-0.0235859,-0.0253876,0.065844,-0.0435684,-0.0355427,-0.1185847,-0.0391461,-0.0171162,0.0113835,-0.0481546,-0.0013103,0.0583096,-0.0334134,-0.0556889,-0.0286634,-0.1284122,0.0198187,-0.0208834,0.0296462,-0.02981,0.1100676,0.0229307,-0.0642061,-0.0002802,0.0348875,0.0511028,-0.0005144,0.13955,-0.0111378,0.0501201,0.0812403,-0.0592923,-0.0165429,-0.0417667,0.0422581,0.0586372,0.0943436,-0.0606027,0.0345599,-0.0923781,0.087792,0.0825507,-0.0158058,0.0209653,0.13955,-0.1192399,0.0746887
-0.0580831,0.0528913,0.0013791,0.0249855,-0.0324486,0.0405608,-0.0525668,0.0238498,-0.048673,0.0798237,0.0089234,-0.0655463,0.0072198,-0.0876113,-0.0489975,-0.0181712,-0.0739829,0.0004918,-0.0843665,-0.0261212,-0.0502954,0.0048065,0.0314752,0.035369,0.0088017,-0.0519178,0.0027379,0.0928031,0.0947501,-0.0144396,-0.0908562,0.1220069,0.0264456,-0.0678177,-0.0319619,-0.0092479,-0.0295283,0.0493219,0.0979949,0.0421832,0.0192258,0.0241742,0.0352068,0.018658,-0.0019672,-0.0986439,0.015332,0.059381,0.0204426,0.0665197,-0.0223896,-0.0464016,0.1077295,-0.1044846,0.0059219,-0.0597055,0.0009228,-0.0369915,0.059381,-0.0700891,0.0168733,0.0467261,-0.0837175,-0.048673,0.0219028,-0.0882603,-0.0843665,0.0074632,-0.0058813,-0.0272569,0.0358558,-0.0850155,0.0425077,0.0558117,-0.0979949,-0.0678177,-0.1726268,-0.0193069,-0.0080716,-0.0837175,-0.010343,-0.0538648,0.0678177,-0.047375,0.0541892,0.0451036,-0.0658708,-0.0313129,0.0008721,-0.0843665,0.0184146,0.0710625,-0.060679,0.0266079,-0.0160621,-0.0739829,-0.0071387,-0.0029609,0.0678177,-0.0356935,-0.0163054,0.0399118,0.0311507,-0.0374782,-0.0313129,-0.0425077,0.072036,0.0189013,0.0161432,0.0189013,-0.0457526,-0.0603545,0.0464016,0.0837175,-0.0251477,-0.0381272,0.0502954,0.0160621,-0.0807971,-0.0418588,-0.0457526,0.0710625,-0.0162243,-0.0274191,-0.072036,-0.0460771,0.0869624,0.0489975,-0.1005908,0.0147641,-0.0415343,-0.0116815,-0.0350445,0.0538648,0.0283926,-0.0205238,0.0415343,-0.0215784,0.0574341,0.0574341,0.0187391,-0.0434812,-0.0658708,0.0092073,0.0227141,0.0107892,-0.0756053,0.0999418,-0.0431567,0.0167922,0.0431567,0.015332,-0.2375241,0.0447791,-0.024012,-0.0332599,0.0133039,-0.0454281,-0.0934521,-0.0015616,-0.0031435,0.0340711,0.0034274,0.0541892,0.0205238,-0.0603545,-0.0217406,0.0275814,0.0063275,-0.0415343,-0.0986439,0.0106269,-0.0499709,0.0111948,-0.1804145,-0.0830685,0.0425077,0.0378027,-0.0136284,0.0902072,-0.0348823,-0.1375823,0.048024,0.00145,0.0483485,-0.0580831,0.0447791,0.0374782,-0.0013791,0.0928031,-0.1090275,-0.0752809,-0.1148682,-0.003691,-0.0088423,0.0303395,0.0571096,-0.0434812,-0.0407231,-0.0352068,0.0509444,-0.0174411,0.0285548,-0.0554872,-0.0476995,-0.0451036,0.0869624,0.0077877,0.0137096,-0.0137096,-0.1641902,0.0941011,-0.0632749,0.0270946,-0.0228763,0.0551627,0.0584076,0.008315,0.0548382,0.0223896,0.0410475,-0.0402363,-0.0151697,-0.0717115,0.1057826,-0.0373159,0.0410475,0.0515934,-0.0111948,0.0476995,0.1135703,-0.0785257,0.0369915,-0.0986439,-0.0384516,-0.1564025,0.0947501,0.0691156,0.0590565,0.0545137,0.0280681,-0.0765788,-0.0253099,-0.0308262,-0.0042994,-0.0635993,-0.0535403,0.0082338,0.0999418,0.0850155,-0.1038357,-0.0684666,-0.0509444,-0.0110325,0.0259589,-0.0295283,0.0551627,-0.0179279,0.0130606,0.0412098,0.0378027,-0.024012,-0.0160621,-0.0447791,0.0025553,0.0882603,-0.0626259,0.0330976,0.059381,-0.0163054,-0.095399,-0.0179279,-0.0236875,0.0535403,0.072685,0.0274191,-0.0635993,0.0109514,0.0285548,0.0532158,-0.0169544,-0.0251477,0.0418588,0.0843665,0.0483485,-0.0267701,-0.0223896,0.0489975,-0.0084772,0.1213579,-0.0301772,-0.0438057,-0.041372,-0.0827441,0.0283926,0.0047051,-0.0219028,-0.0061247,0.0999418,0.0283926
